strategy,model,sim_id,size,depth,base_p,min_p,max_p,alpha,weight_scale,weight_shift,max_steps,lt_threshold,prob_map,edge_weight_key,metadata,month
ic_aggressive,ic,30,6,0,0.18,0.01,0.9,4.0,14.0,0.5,8,0.35,sigmoid,weight,{},2024-11-30
ic_aggressive,ic,31,8,1,0.18,0.01,0.9,4.0,14.0,0.5,8,0.35,sigmoid,weight,{},2024-11-30
ic_aggressive,ic,32,6,0,0.18,0.01,0.9,4.0,14.0,0.5,8,0.35,sigmoid,weight,{},2024-11-30
ic_aggressive,ic,33,6,0,0.18,0.01,0.9,4.0,14.0,0.5,8,0.35,sigmoid,weight,{},2024-11-30
ic_aggressive,ic,34,6,0,0.18,0.01,0.9,4.0,14.0,0.5,8,0.35,sigmoid,weight,{},2024-11-30
ic_aggressive,ic,35,7,1,0.18,0.01,0.9,4.0,14.0,0.5,8,0.35,sigmoid,weight,{},2024-11-30
ic_aggressive,ic,36,6,0,0.18,0.01,0.9,4.0,14.0,0.5,8,0.35,sigmoid,weight,{},2024-11-30
ic_aggressive,ic,37,6,0,0.18,0.01,0.9,4.0,14.0,0.5,8,0.35,sigmoid,weight,{},2024-11-30
ic_aggressive,ic,38,6,0,0.18,0.01,0.9,4.0,14.0,0.5,8,0.35,sigmoid,weight,{},2024-11-30
ic_aggressive,ic,39,6,0,0.18,0.01,0.9,4.0,14.0,0.5,8,0.35,sigmoid,weight,{},2024-11-30
ic_aggressive,ic,40,6,0,0.18,0.01,0.9,4.0,14.0,0.5,8,0.35,sigmoid,weight,{},2024-11-30
ic_aggressive,ic,41,6,0,0.18,0.01,0.9,4.0,14.0,0.5,8,0.35,sigmoid,weight,{},2024-11-30
ic_aggressive,ic,42,6,0,0.18,0.01,0.9,4.0,14.0,0.5,8,0.35,sigmoid,weight,{},2024-11-30
ic_aggressive,ic,43,6,0,0.18,0.01,0.9,4.0,14.0,0.5,8,0.35,sigmoid,weight,{},2024-11-30
ic_aggressive,ic,44,7,1,0.18,0.01,0.9,4.0,14.0,0.5,8,0.35,sigmoid,weight,{},2024-11-30
ic_aggressive,ic,45,6,0,0.18,0.01,0.9,4.0,14.0,0.5,8,0.35,sigmoid,weight,{},2024-11-30
ic_aggressive,ic,46,6,0,0.18,0.01,0.9,4.0,14.0,0.5,8,0.35,sigmoid,weight,{},2024-11-30
ic_aggressive,ic,47,6,0,0.18,0.01,0.9,4.0,14.0,0.5,8,0.35,sigmoid,weight,{},2024-11-30
ic_aggressive,ic,48,6,0,0.18,0.01,0.9,4.0,14.0,0.5,8,0.35,sigmoid,weight,{},2024-11-30
ic_aggressive,ic,49,6,0,0.18,0.01,0.9,4.0,14.0,0.5,8,0.35,sigmoid,weight,{},2024-11-30
ic_aggressive,ic,50,6,0,0.18,0.01,0.9,4.0,14.0,0.5,8,0.35,sigmoid,weight,{},2024-11-30
ic_aggressive,ic,51,6,0,0.18,0.01,0.9,4.0,14.0,0.5,8,0.35,sigmoid,weight,{},2024-11-30
ic_aggressive,ic,52,7,1,0.18,0.01,0.9,4.0,14.0,0.5,8,0.35,sigmoid,weight,{},2024-11-30
ic_aggressive,ic,53,7,1,0.18,0.01,0.9,4.0,14.0,0.5,8,0.35,sigmoid,weight,{},2024-11-30
ic_aggressive,ic,54,6,0,0.18,0.01,0.9,4.0,14.0,0.5,8,0.35,sigmoid,weight,{},2024-11-30
ic_aggressive,ic,55,6,0,0.18,0.01,0.9,4.0,14.0,0.5,8,0.35,sigmoid,weight,{},2024-11-30
ic_aggressive,ic,56,6,0,0.18,0.01,0.9,4.0,14.0,0.5,8,0.35,sigmoid,weight,{},2024-11-30
ic_aggressive,ic,57,6,0,0.18,0.01,0.9,4.0,14.0,0.5,8,0.35,sigmoid,weight,{},2024-11-30
ic_aggressive,ic,58,6,0,0.18,0.01,0.9,4.0,14.0,0.5,8,0.35,sigmoid,weight,{},2024-11-30
ic_aggressive,ic,59,6,0,0.18,0.01,0.9,4.0,14.0,0.5,8,0.35,sigmoid,weight,{},2024-11-30
ic_aggressive,ic,60,6,0,0.18,0.01,0.9,4.0,14.0,0.5,8,0.35,sigmoid,weight,{},2024-11-30
